time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-03-08 13:19:24.360 UTC,2000,3183936,13552,36096,192,1,73,4,0.05479452,0,0,0,0,0,0,0,4,4,15,1,3,2,5,0,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,64434178670,11,0,64433682616,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515164329,3145728,0,0,0,35,0,0,0,6,0,0,0,3,0,0,0,0,35,2,28672,14,0,0,0,0,12793856,1582,0,0,0,0,0,0,0,0,11,302,463601000,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:26.939 UTC,32720,30718912,14800,27540464,0,3066,220291,3962,0.017985301,15711,0,0,0,0,0,1296,5754,93,0,1770,1588,2154,1008,0,19,7,0,0,0,0,0,0,0,0,0,0,220273,65,0,64434178670,11,0,64433682616,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515164329,3145728,0,0,0,5812,0,140,0,20,0,0,0,3,2,0,0,0,5812,16,8968192,4379,14523592,17,0,585,4349098,2036,2096169,2,0,0,0,0,0,0,0,0,2513597872,1,0,0,0,0,0,0,145321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73191,0,0,0,0,0,0,0,0,0,0,15711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:27.162 UTC,2375,3186679,15840,38384,192,0,84,4,0.04761905,0,0,0,0,0,0,0,4,4,19,0,3,1,6,0,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,77309712614,12,0,73021356369,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515167131,3145728,0,0,0,39,0,0,0,8,0,0,0,3,0,0,0,0,39,2,110592,24,0,0,0,3,21461111,2647,0,0,0,0,0,0,0,0,11,302,2573933128,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:30.035 UTC,7657,33552169,17504,30398784,0,2954,229144,4131,0.018027965,12904,0,0,0,0,0,1281,6026,96,0,1673,1628,2362,1252,0,47,6,0,0,0,0,0,0,0,0,0,0,229083,63,0,85899918369,13,20000927,81611291888,1,3364,924,1008,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515167131,3145728,0,0,0,5882,1,257,1,23,1,0,0,3,3,0,0,0,5882,19,8099840,3955,18648992,21,0,723,5707253,2667,2668080,3,0,0,0,0,0,0,0,0,4916767944,1,0,0,0,0,0,0,151391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75885,0,0,0,0,0,0,0,0,0,2,12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:30.107 UTC,2625,3187689,17504,39200,136,1,83,4,0.04819277,0,0,0,0,0,0,0,4,3,17,1,4,2,4,0,77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,85901694473,14,0,85901369386,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515170093,3145728,0,0,0,41,0,0,0,6,0,0,0,3,0,0,0,0,41,2,36864,18,0,0,0,0,4458496,566,0,0,0,0,0,0,0,0,11,302,4977103200,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:32.963 UTC,35177,30226433,18752,27045528,0,2635,226435,3684,0.01626957,10681,0,0,0,0,0,1394,5550,104,0,1241,1587,2016,1544,0,19,7,0,0,0,0,0,0,0,0,0,0,226416,71,0,85901694473,14,0,85901369386,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515170093,3145728,0,0,0,5010,0,193,0,22,0,0,0,3,2,0,0,0,5010,20,7907328,3861,16601736,18,0,608,3837953,1778,1048572,1,0,0,0,0,0,0,1,102,2266432096,1,0,0,0,0,0,0,149653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74929,0,0,0,0,0,0,0,0,0,0,10681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:33.106 UTC,2875,3188123,18624,39304,216,2,93,4,0.043010753,0,0,0,0,0,0,0,4,3,22,2,4,2,4,0,85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,94493120245,15,0,94490031398,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515173069,3145728,0,0,0,44,0,0,0,7,0,0,0,3,0,0,0,0,44,2,71680,23,0,0,0,3,23124864,2848,0,0,0,0,0,0,0,0,12,404,2504559072,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:35.933 UTC,497067,34484987,20416,30842192,0,3737,206209,5038,0.024431523,14419,0,0,0,0,0,2021,6711,108,0,1716,1527,2617,1666,0,26,8,0,0,0,0,0,0,0,0,0,0,206185,77,0,94493120245,16,0,94490031398,1,1386,312,335,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515173069,3145728,0,0,0,6845,0,214,0,27,0,0,0,3,2,0,0,0,6845,23,10422272,5089,16157967,18,0,840,5641381,2621,2097013,2,0,0,0,0,0,0,0,0,4367223368,1,0,0,0,0,0,0,136306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68245,0,1,0,0,0,0,0,0,0,3,14419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:36.085 UTC,3125,3189693,20080,40760,80,2,54,4,0.074074075,0,0,0,0,0,0,0,4,3,2,2,4,2,4,0,68,33,0,0,0,0,0,0,0,0,0,0,0,0,0,103083927583,17,0,103083851405,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515176071,3145728,0,0,0,44,0,0,0,6,0,0,0,3,0,0,0,0,44,1,20480,10,0,0,0,2,5321382,679,0,0,0,0,0,0,0,0,12,404,4447575944,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:38.650 UTC,29885,31646285,21040,28470672,0,4347,188837,5634,0.029835254,15878,0,0,0,0,0,2511,7168,112,0,1836,1486,2843,1810,0,21,9,0,0,0,0,0,0,0,0,0,0,188817,81,0,103083927583,17,0,103083851405,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515176071,3145728,0,0,0,7567,0,72,0,28,0,0,0,3,1,0,0,0,7567,25,11235328,5486,13672392,15,0,846,6356894,2955,1048486,1,0,0,0,0,0,0,0,0,6154944688,1,0,0,0,0,0,0,124530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62787,0,1,0,0,0,0,0,0,0,0,15878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:38.942 UTC,3375,3213031,21872,63816,112,1,111,6,0.054054055,0,0,0,0,0,0,0,6,4,28,1,5,3,6,0,102,38,0,0,0,0,0,0,0,0,0,0,0,0,0,111672880451,18,0,107384154775,0,0,0,0,0,0,49,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515178890,3145728,0,0,0,52,0,0,0,9,0,0,0,3,0,0,0,0,52,2,108544,26,0,0,0,3,27048501,3334,0,0,0,0,0,0,0,0,12,404,6235297216,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:19:42.787 UTC,12612,39241668,22496,36083328,0,5046,204232,6569,0.032164402,12128,0,0,0,0,0,2018,8397,150,0,2983,2182,3883,1936,0,3843,15,0,0,0,0,0,0,0,0,0,0,201027,114,0,120264424983,19,20001042,115974090409,1,5044,1815,1944,0,0,50,NaN,43,0,43,3362,1,63359,0,1,0,743,1,742,3173,31499,37358,0,0,0,37358,18677,0,0,0,0,0,0,0,0,1520515178890,3145728,0,0,0,9687,1,275,1,165,1,0,0,3,3,0,0,0,9687,26,22509137,8727,20459805,22,0,921,9546663,3131,3244507,4,0,0,0,0,0,0,0,0,8253459624,1,0,0,0,0,0,0,169213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64891,0,0,0,0,0,0,0,0,0,10,12128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:02.733 UTC,125,3157213,696,11360,0,0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,1,0,2,4,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515502477,3145728,0,0,0,0,2,80,2,2,2,0,0,3,3,0,0,0,0,0,0,0,38,1,0,0,2048,1,956,2,0,0,0,0,0,0,0,0,50709408,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:07.142 UTC,26133,20014917,3048,16843056,0,0,251556,0,0.0,0,0,0,0,0,0,0,2167,40,0,0,1663,267,485,0,19,0,0,0,0,0,0,0,0,0,0,0,154522,0,0,945,1,369,369,0,0,0,0,0,0,58,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515502477,3145728,0,0,0,0,0,114,0,4,0,0,0,3,1,0,0,0,0,0,0,0,38,1,0,0,6144,3,17335683,17,0,0,0,0,0,0,5,54,268223400,0,0,0,0,0,0,0,164294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85127,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:07.377 UTC,250,3168002,3360,21944,80,0,36,3,0.083333336,0,0,0,0,0,0,0,3,3,3,0,2,1,4,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4303266731,2,0,4302604710,0,0,0,0,0,0,57,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515507281,3145728,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,0,20,1,12288,6,0,0,0,2,12515322,1541,0,0,0,0,0,0,0,0,5,54,303023800,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:10.512 UTC,28506,21388274,4608,18214040,0,198,236088,570,0.002414354,1266,0,0,0,0,0,20,2589,50,0,178,1589,552,511,0,20,7,0,0,0,0,0,0,0,0,0,0,236068,12,0,4303266731,2,0,4302604710,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515507281,3145728,0,0,0,774,0,145,0,7,0,0,0,3,2,0,0,0,774,2,856064,418,14845787,17,0,103,1003202,465,2096016,2,0,0,0,0,0,0,2,42,301777832,0,0,0,0,0,0,0,155429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78652,0,1,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:10.681 UTC,500,3168476,4480,22144,104,0,39,3,0.07692308,0,0,0,0,0,0,0,3,3,5,0,2,1,4,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12891546142,3,0,12890370904,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515510624,3145728,0,0,0,21,0,0,0,5,0,0,0,3,0,0,0,0,21,1,53248,14,0,0,0,3,14038384,1727,0,0,0,0,0,0,0,0,7,96,367325320,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:13.179 UTC,28364,23669572,6064,20495480,0,546,234033,1272,0.005435131,3091,0,0,0,0,0,205,3237,59,0,341,1601,813,673,0,20,8,0,0,0,0,0,0,0,0,0,0,234013,23,0,12891546142,3,0,12890370904,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515510624,3145728,0,0,0,1651,0,155,0,9,0,0,0,3,2,0,0,0,1651,4,1728512,844,15451493,18,0,251,2268125,1065,2097117,2,0,0,0,0,0,0,1,32,856021872,0,0,0,0,0,0,0,154219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77860,0,1,0,0,0,0,0,0,0,12,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:13.313 UTC,750,3170222,5936,23744,0,0,45,3,0.06666667,0,0,0,0,0,0,0,3,3,7,0,2,1,4,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21480713254,4,0,21479035058,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515513277,3145728,0,0,0,22,0,0,0,4,0,0,0,3,0,0,0,0,22,0,51200,13,0,0,0,3,16399930,2016,0,0,0,0,0,0,0,0,8,128,903184392,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:15.664 UTC,29542,21380262,7520,18204992,0,310,227798,693,0.003042169,1072,0,0,0,0,0,155,2628,64,0,155,1498,496,727,0,21,9,0,0,0,0,0,0,0,0,0,0,227778,30,0,21480713254,4,0,21479035058,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515513277,3145728,0,0,0,894,0,176,0,12,0,0,0,3,2,0,0,0,894,6,980992,479,15169472,17,0,142,1222037,567,2096998,2,0,0,0,0,0,0,0,0,2748962912,0,0,0,0,0,0,0,150534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75342,0,1,0,0,0,0,0,0,0,10,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:15.789 UTC,1000,3191552,7728,44712,112,0,53,4,0.0754717,0,0,0,0,0,0,0,4,4,9,0,2,1,6,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,30069517914,5,0,30068284099,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515515761,3145728,0,0,0,29,0,0,0,7,0,0,0,3,0,0,0,0,29,2,61440,18,0,0,0,4,12638923,1560,0,0,0,0,0,0,0,0,8,128,2857648216,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:18.327 UTC,30256,26132608,8976,22956624,0,1077,238711,2012,0.008428602,5527,0,0,0,0,0,530,3994,75,0,547,1687,1200,917,0,18,6,0,0,0,0,0,0,0,0,0,0,238693,37,0,30069517914,5,0,30068284099,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515515761,3145728,0,0,0,2608,0,170,0,12,0,0,0,3,2,0,0,0,2608,8,3616768,1766,16289089,18,0,451,2864242,1303,2109050,3,0,0,0,0,0,0,1,64,1731795640,0,0,0,0,0,0,0,156955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79787,0,0,0,0,0,0,0,0,0,27,5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:18.466 UTC,1250,3174178,8848,27120,80,0,57,3,0.05263158,0,0,0,0,0,0,0,3,3,11,0,3,1,4,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,38659657589,6,0,38657876093,0,0,0,0,0,0,54,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515518431,3145728,0,0,0,26,0,0,0,4,0,0,0,3,0,0,0,0,26,0,51200,13,0,0,0,3,16120578,1985,0,0,0,0,0,0,0,0,9,192,1830531224,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:20.985 UTC,6532,27406276,10640,24254016,0,1589,259724,2164,0.008331922,7376,0,0,0,0,0,750,4372,84,0,839,2104,1202,1103,0,49,9,0,0,0,0,0,0,0,0,0,0,259671,44,0,47249875902,7,20007932,47247818617,1,1804,596,663,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515518431,3145728,0,0,0,3063,1,245,1,16,1,0,0,3,3,0,0,0,3063,10,3393536,1657,18185872,20,0,369,3821648,1789,3144283,3,0,0,0,0,0,0,1,48,858059616,0,0,0,0,0,0,0,169460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88083,0,1,0,0,0,0,0,0,0,74,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:21.065 UTC,1500,3175804,10304,28576,0,0,59,3,0.05172414,0,0,0,0,0,0,0,3,3,11,0,3,1,4,0,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,47251396147,8,0,47250966018,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515521039,3145728,0,0,0,28,0,0,0,4,0,0,0,3,0,0,0,0,28,0,22528,11,0,0,0,0,9472000,1172,0,0,0,0,0,0,0,0,10,240,922200528,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:23.906 UTC,34372,29575236,11888,26395136,0,2279,244227,3033,0.012418774,13350,0,0,0,0,0,816,5074,86,0,1463,1826,1643,1020,0,21,9,0,0,0,0,0,0,0,0,0,0,244207,52,0,47251396147,8,0,47250966018,0,0,0,0,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515521039,3145728,0,0,0,4564,0,155,0,18,0,0,0,3,2,0,0,0,4564,12,6473728,3161,16286681,18,0,528,4203097,1947,2194841,3,0,0,0,0,0,0,0,0,3074906728,1,0,0,0,0,0,0,160223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81976,0,1,0,0,0,0,0,0,0,20,13350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:24.084 UTC,1750,3177726,11760,30032,216,1,70,3,0.042857144,0,0,0,0,0,0,0,3,3,15,1,3,1,4,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,55842865833,9,0,55840054120,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515524042,3145728,0,0,0,32,0,0,0,6,0,0,0,3,0,0,0,0,32,1,57344,16,0,0,0,3,25833540,3174,0,0,0,0,0,0,0,0,10,240,3233101064,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:27.374 UTC,4736,29998440,13552,26847976,0,2095,232471,3094,0.013309187,8517,0,0,0,0,0,876,4990,92,0,1219,1661,1797,1012,0,48,8,0,0,0,0,0,0,0,0,0,0,232415,56,0,64433049285,10,20011699,64430000411,1,2514,923,1003,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515524042,3145728,0,0,0,4384,1,235,1,19,1,0,0,3,3,0,0,0,4384,14,5582848,2726,17997088,20,0,519,4662758,2194,2250804,3,0,0,0,0,0,0,1,65,294234408,1,0,0,0,0,0,0,153312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77289,0,1,0,0,0,0,0,0,0,8,8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
